EVENT_ID,SERIES_ID,EVENT_NAME,EVENT_STATUS,ANNUAL_OR_RECURRING,FIRST_YEAR,CATEGORY,SUBCATEGORY,START_DATE,END_DATE,DAY_OF_WEEK,START_TIME,END_TIME,TIME_NOTES,BOROUGH,NEIGHBORHOOD,VENUE,FULL_ADDRESS,STREET_NAME,STREET_FROM,STREET_TO,CROSS_STREETS,ZIP_CODE,LATITUDE,LONGITUDE,GOOGLE_MAPS_URL,APPLE_MAPS_URL,NEAREST_SUBWAY,NEAREST_BUS,PARKING_NOTES,ADMISSION,TICKET_URL,ESTIMATED_ATTENDANCE,EXPECTED_CROWD,PHOTO_VALUE,NEWS_VALUE,BEST_SHOOTING_TIME,PHOTO_SUBJECTS,GOLDEN_HOUR_NOTES,BLUE_HOUR_NOTES,PRESS_CREDENTIAL_NOTES,DRONE_NOTES,LIVE_MUSIC,FOOD_VENDORS,RIDES,PARADE,PROCESSION,FIREWORKS,ORGANIZER,OFFICIAL_WEBSITE,OFFICIAL_SOCIAL_MEDIA,PERMIT_ID,PERMIT_AGENCY,PRIMARY_SOURCE,SECONDARY_SOURCE,ADDITIONAL_SOURCES,SOURCE_CONFIDENCE,LAST_VERIFIED,RESEARCH_NOTES
NYC-2026-MN-000272,NYPL-BIG-SUMMER-BOOK-CLUB-2026,Big Summer Book Club Celebration at the Delacorte Theater,Confirmed,Annual / Returning,Unknown,Literary Event,"Readings, performance, live music and public conversation",2026-08-17,2026-08-17,Monday,Unknown,Unknown,Official NYPL page confirms the same-day Delacorte performance but the reviewed ticket-distribution page does not state the performance time.,Manhattan,Central Park,Delacorte Theater,"Delacorte Theater, Central Park, New York, NY",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,https://www.google.com/maps/search/?api=1&query=Delacorte+Theater%2C+Central+Park%2C+New+York%2C+NY,https://maps.apple.com/?q=Delacorte+Theater%2C+Central+Park%2C+New+York%2C+NY,Unknown,Unknown,Unknown,Free; same-day ticket voucher required,https://www.nypl.org/events/programs/2026/08/17/big-summer-book-club-celebration-delacorte-theater-ticket-voucher,Unknown,Large,4,4,"Audience arrival, readings, performance and public conversation","Author N. K. Jemisin, readers, performers, live music, audience and Delacorte Theater",Unknown,Unknown,Unknown,Follow FAA rules and NYC launch/landing restrictions; event-specific authorization unknown,Yes,No,No,No,No,No,The New York Public Library and The Public Theater,https://www.nypl.org/events/programs/2026/08/17/big-summer-book-club-celebration-delacorte-theater-ticket-voucher,Unknown,Unknown,Unknown,https://www.nypl.org/events/programs/2026/08/17/big-summer-book-club-celebration-delacorte-theater-ticket-voucher,Unknown,Unknown,High,2026-07-16,"Official NYPL page confirms an August 17 free Delacorte celebration featuring N. K. Jemisin, readings, performances, live music and conversation. Performance time remains Unknown."
NYC-2026-SI-000080,NYPL-BIG-SUMMER-TICKET-SI-2026,Big Summer Book Club Celebration Ticket Distribution — St. George Library Center,Confirmed,Annual / Returning,Unknown,Community Program,Same-day literary-event ticket distribution,2026-08-17,2026-08-17,Monday,12:00,14:00,Distribution may end earlier if all vouchers are issued.,Staten Island,St. George,St. George Library Center,"5 Central Avenue, Staten Island, NY 10301",Central Avenue,Unknown,Unknown,Unknown,10301,Unknown,Unknown,https://www.google.com/maps/search/?api=1&query=5+Central+Avenue%2C+Staten+Island%2C+NY+10301,https://maps.apple.com/?q=5+Central+Avenue%2C+Staten+Island%2C+NY+10301,Unknown,Unknown,Unknown,Free; up to two vouchers per person while supplies last,https://www.nypl.org/events/programs/2026/08/17/big-summer-book-club-celebration-delacorte-theater-ticket-voucher-0,Unknown,Medium,3,3,Opening of distribution and peak public line,"Library patrons, ticket line, staff interaction and Staten Island community",Unknown,Unknown,Unknown,Follow FAA rules and NYC launch/landing restrictions; event-specific authorization unknown,No,No,No,No,No,No,The New York Public Library,https://www.nypl.org/events/programs/2026/08/17/big-summer-book-club-celebration-delacorte-theater-ticket-voucher-0,Unknown,Unknown,Unknown,https://www.nypl.org/events/programs/2026/08/17/big-summer-book-club-celebration-delacorte-theater-ticket-voucher-0,Unknown,Unknown,High,2026-07-16,"Official NYPL listing confirms August 17, 2026, noon–2 PM at St. George Library Center. Vouchers are for the same-day Delacorte celebration."
NYC-2026-MN-000273,GOLDEN-HOUR-GREELEY-2026,Golden Hour at Greeley Square Park — New Colossus Festival,Confirmed,Annual / Returning,Unknown,Outdoor Concert,Sunset music series,2026-07-16,2026-07-16,Thursday,18:30,20:30,Official NYC Parks schedule; September 3 and September 24 were listed as no-show dates and are excluded.,Manhattan,Midtown South,Greeley Square Park,"Broadway between West 32nd and West 33rd Streets, New York, NY 10001",Broadway,West 32nd Street,West 33rd Street,Unknown,10001,Unknown,Unknown,https://www.google.com/maps/search/?api=1&query=Broadway+between+West+32nd+and+West+33rd+Streets%2C+New+York%2C+NY+10001,https://maps.apple.com/?q=Broadway+between+West+32nd+and+West+33rd+Streets%2C+New+York%2C+NY+10001,Unknown,Unknown,Unknown,Free,Unknown,Unknown,Medium to large,4,3,Performance opening through sunset and blue hour,"Live musicians, audience, Midtown streetscape, sunset light and public-space use",The series is explicitly scheduled around sunset; strong ambient light and skyline context.,Stage and plaza lighting become prominent after sunset.,Unknown,Follow FAA rules and NYC launch/landing restrictions; event-specific authorization unknown,Yes,No,No,No,No,No,34th Street Partnership with cultural partners,https://www.nycgovparks.org/events/2026/10/08/golden-hour-at-greeley-square-park,Unknown,Unknown,Unknown,https://www.nycgovparks.org/events/2026/10/08/golden-hour-at-greeley-square-park,Unknown,Unknown,High,2026-07-16,Official NYC Parks page publishes the full 2026 date-by-date lineup and times. Each actual performance is represented separately.
NYC-2026-MN-000274,GOLDEN-HOUR-GREELEY-2026,Golden Hour at Greeley Square Park — The Jazz Gallery,Confirmed,Annual / Returning,Unknown,Outdoor Concert,Sunset music series,2026-07-23,2026-07-23,Thursday,19:00,20:30,Official NYC Parks schedule; September 3 and September 24 were listed as no-show dates and are excluded.,Manhattan,Midtown South,Greeley Square Park,"Broadway between West 32nd and West 33rd Streets, New York, NY 10001",Broadway,West 32nd Street,West 33rd Street,Unknown,10001,Unknown,Unknown,https://www.google.com/maps/search/?api=1&query=Broadway+between+West+32nd+and+West+33rd+Streets%2C+New+York%2C+NY+10001,https://maps.apple.com/?q=Broadway+between+West+32nd+and+West+33rd+Streets%2C+New+York%2C+NY+10001,Unknown,Unknown,Unknown,Free,Unknown,Unknown,Medium to large,4,3,Performance opening through sunset and blue hour,"Live musicians, audience, Midtown streetscape, sunset light and public-space use",The series is explicitly scheduled around sunset; strong ambient light and skyline context.,Stage and plaza lighting become prominent after sunset.,Unknown,Follow FAA rules and NYC launch/landing restrictions; event-specific authorization unknown,Yes,No,No,No,No,No,34th Street Partnership with cultural partners,https://www.nycgovparks.org/events/2026/10/08/golden-hour-at-greeley-square-park,Unknown,Unknown,Unknown,https://www.nycgovparks.org/events/2026/10/08/golden-hour-at-greeley-square-park,Unknown,Unknown,High,2026-07-16,Official NYC Parks page publishes the full 2026 date-by-date lineup and times. Each actual performance is represented separately.
NYC-2026-MN-000275,GOLDEN-HOUR-GREELEY-2026,Golden Hour at Greeley Square Park — Sofar Sounds,Confirmed,Annual / Returning,Unknown,Outdoor Concert,Sunset music series,2026-07-30,2026-07-30,Thursday,18:30,20:30,Official NYC Parks schedule; September 3 and September 24 were listed as no-show dates and are excluded.,Manhattan,Midtown South,Greeley Square Park,"Broadway between West 32nd and West 33rd Streets, New York, NY 10001",Broadway,West 32nd Street,West 33rd Street,Unknown,10001,Unknown,Unknown,https://www.google.com/maps/search/?api=1&query=Broadway+between+West+32nd+and+West+33rd+Streets%2C+New+York%2C+NY+10001,https://maps.apple.com/?q=Broadway+between+West+32nd+and+West+33rd+Streets%2C+New+York%2C+NY+10001,Unknown,Unknown,Unknown,Free,Unknown,Unknown,Medium to large,4,3,Performance opening through sunset and blue hour,"Live musicians, audience, Midtown streetscape, sunset light and public-space use",The series is explicitly scheduled around sunset; strong ambient light and skyline context.,Stage and plaza lighting become prominent after sunset.,Unknown,Follow FAA rules and NYC launch/landing restrictions; event-specific authorization unknown,Yes,No,No,No,No,No,34th Street Partnership with cultural partners,https://www.nycgovparks.org/events/2026/10/08/golden-hour-at-greeley-square-park,Unknown,Unknown,Unknown,https://www.nycgovparks.org/events/2026/10/08/golden-hour-at-greeley-square-park,Unknown,Unknown,High,2026-07-16,Official NYC Parks page publishes the full 2026 date-by-date lineup and times. Each actual performance is represented separately.
NYC-2026-MN-000276,GOLDEN-HOUR-GREELEY-2026,Golden Hour at Greeley Square Park — Manhattan School of Music,Confirmed,Annual / Returning,Unknown,Outdoor Concert,Sunset music series,2026-08-06,2026-08-06,Thursday,19:00,20:30,Official NYC Parks schedule; September 3 and September 24 were listed as no-show dates and are excluded.,Manhattan,Midtown South,Greeley Square Park,"Broadway between West 32nd and West 33rd Streets, New York, NY 10001",Broadway,West 32nd Street,West 33rd Street,Unknown,10001,Unknown,Unknown,https://www.google.com/maps/search/?api=1&query=Broadway+between+West+32nd+and+West+33rd+Streets%2C+New+York%2C+NY+10001,https://maps.apple.com/?q=Broadway+between+West+32nd+and+West+33rd+Streets%2C+New+York%2C+NY+10001,Unknown,Unknown,Unknown,Free,Unknown,Unknown,Medium to large,4,3,Performance opening through sunset and blue hour,"Live musicians, audience, Midtown streetscape, sunset light and public-space use",The series is explicitly scheduled around sunset; strong ambient light and skyline context.,Stage and plaza lighting become prominent after sunset.,Unknown,Follow FAA rules and NYC launch/landing restrictions; event-specific authorization unknown,Yes,No,No,No,No,No,34th Street Partnership with cultural partners,https://www.nycgovparks.org/events/2026/10/08/golden-hour-at-greeley-square-park,Unknown,Unknown,Unknown,https://www.nycgovparks.org/events/2026/10/08/golden-hour-at-greeley-square-park,Unknown,Unknown,High,2026-07-16,Official NYC Parks page publishes the full 2026 date-by-date lineup and times. Each actual performance is represented separately.
NYC-2026-MN-000277,GOLDEN-HOUR-GREELEY-2026,Golden Hour at Greeley Square Park — Jalopy Theatre,Confirmed,Annual / Returning,Unknown,Outdoor Concert,Sunset music series,2026-08-13,2026-08-13,Thursday,19:00,20:30,Official NYC Parks schedule; September 3 and September 24 were listed as no-show dates and are excluded.,Manhattan,Midtown South,Greeley Square Park,"Broadway between West 32nd and West 33rd Streets, New York, NY 10001",Broadway,West 32nd Street,West 33rd Street,Unknown,10001,Unknown,Unknown,https://www.google.com/maps/search/?api=1&query=Broadway+between+West+32nd+and+West+33rd+Streets%2C+New+York%2C+NY+10001,https://maps.apple.com/?q=Broadway+between+West+32nd+and+West+33rd+Streets%2C+New+York%2C+NY+10001,Unknown,Unknown,Unknown,Free,Unknown,Unknown,Medium to large,4,3,Performance opening through sunset and blue hour,"Live musicians, audience, Midtown streetscape, sunset light and public-space use",The series is explicitly scheduled around sunset; strong ambient light and skyline context.,Stage and plaza lighting become prominent after sunset.,Unknown,Follow FAA rules and NYC launch/landing restrictions; event-specific authorization unknown,Yes,No,No,No,No,No,34th Street Partnership with cultural partners,https://www.nycgovparks.org/events/2026/10/08/golden-hour-at-greeley-square-park,Unknown,Unknown,Unknown,https://www.nycgovparks.org/events/2026/10/08/golden-hour-at-greeley-square-park,Unknown,Unknown,High,2026-07-16,Official NYC Parks page publishes the full 2026 date-by-date lineup and times. Each actual performance is represented separately.
NYC-2026-MN-000278,GOLDEN-HOUR-GREELEY-2026,Golden Hour at Greeley Square Park — The Jazz Gallery,Confirmed,Annual / Returning,Unknown,Outdoor Concert,Sunset music series,2026-08-20,2026-08-20,Thursday,19:00,20:30,Official NYC Parks schedule; September 3 and September 24 were listed as no-show dates and are excluded.,Manhattan,Midtown South,Greeley Square Park,"Broadway between West 32nd and West 33rd Streets, New York, NY 10001",Broadway,West 32nd Street,West 33rd Street,Unknown,10001,Unknown,Unknown,https://www.google.com/maps/search/?api=1&query=Broadway+between+West+32nd+and+West+33rd+Streets%2C+New+York%2C+NY+10001,https://maps.apple.com/?q=Broadway+between+West+32nd+and+West+33rd+Streets%2C+New+York%2C+NY+10001,Unknown,Unknown,Unknown,Free,Unknown,Unknown,Medium to large,4,3,Performance opening through sunset and blue hour,"Live musicians, audience, Midtown streetscape, sunset light and public-space use",The series is explicitly scheduled around sunset; strong ambient light and skyline context.,Stage and plaza lighting become prominent after sunset.,Unknown,Follow FAA rules and NYC launch/landing restrictions; event-specific authorization unknown,Yes,No,No,No,No,No,34th Street Partnership with cultural partners,https://www.nycgovparks.org/events/2026/10/08/golden-hour-at-greeley-square-park,Unknown,Unknown,Unknown,https://www.nycgovparks.org/events/2026/10/08/golden-hour-at-greeley-square-park,Unknown,Unknown,High,2026-07-16,Official NYC Parks page publishes the full 2026 date-by-date lineup and times. Each actual performance is represented separately.
NYC-2026-MN-000279,GOLDEN-HOUR-GREELEY-2026,Golden Hour at Greeley Square Park — New Colossus Festival,Confirmed,Annual / Returning,Unknown,Outdoor Concert,Sunset music series,2026-08-27,2026-08-27,Thursday,18:30,20:30,Official NYC Parks schedule; September 3 and September 24 were listed as no-show dates and are excluded.,Manhattan,Midtown South,Greeley Square Park,"Broadway between West 32nd and West 33rd Streets, New York, NY 10001",Broadway,West 32nd Street,West 33rd Street,Unknown,10001,Unknown,Unknown,https://www.google.com/maps/search/?api=1&query=Broadway+between+West+32nd+and+West+33rd+Streets%2C+New+York%2C+NY+10001,https://maps.apple.com/?q=Broadway+between+West+32nd+and+West+33rd+Streets%2C+New+York%2C+NY+10001,Unknown,Unknown,Unknown,Free,Unknown,Unknown,Medium to large,4,3,Performance opening through sunset and blue hour,"Live musicians, audience, Midtown streetscape, sunset light and public-space use",The series is explicitly scheduled around sunset; strong ambient light and skyline context.,Stage and plaza lighting become prominent after sunset.,Unknown,Follow FAA rules and NYC launch/landing restrictions; event-specific authorization unknown,Yes,No,No,No,No,No,34th Street Partnership with cultural partners,https://www.nycgovparks.org/events/2026/10/08/golden-hour-at-greeley-square-park,Unknown,Unknown,Unknown,https://www.nycgovparks.org/events/2026/10/08/golden-hour-at-greeley-square-park,Unknown,Unknown,High,2026-07-16,Official NYC Parks page publishes the full 2026 date-by-date lineup and times. Each actual performance is represented separately.
NYC-2026-MN-000280,GOLDEN-HOUR-GREELEY-2026,Golden Hour at Greeley Square Park — Sofar Sounds,Confirmed,Annual / Returning,Unknown,Outdoor Concert,Sunset music series,2026-09-10,2026-09-10,Thursday,18:30,20:30,Official NYC Parks schedule; September 3 and September 24 were listed as no-show dates and are excluded.,Manhattan,Midtown South,Greeley Square Park,"Broadway between West 32nd and West 33rd Streets, New York, NY 10001",Broadway,West 32nd Street,West 33rd Street,Unknown,10001,Unknown,Unknown,https://www.google.com/maps/search/?api=1&query=Broadway+between+West+32nd+and+West+33rd+Streets%2C+New+York%2C+NY+10001,https://maps.apple.com/?q=Broadway+between+West+32nd+and+West+33rd+Streets%2C+New+York%2C+NY+10001,Unknown,Unknown,Unknown,Free,Unknown,Unknown,Medium to large,4,3,Performance opening through sunset and blue hour,"Live musicians, audience, Midtown streetscape, sunset light and public-space use",The series is explicitly scheduled around sunset; strong ambient light and skyline context.,Stage and plaza lighting become prominent after sunset.,Unknown,Follow FAA rules and NYC launch/landing restrictions; event-specific authorization unknown,Yes,No,No,No,No,No,34th Street Partnership with cultural partners,https://www.nycgovparks.org/events/2026/10/08/golden-hour-at-greeley-square-park,Unknown,Unknown,Unknown,https://www.nycgovparks.org/events/2026/10/08/golden-hour-at-greeley-square-park,Unknown,Unknown,High,2026-07-16,Official NYC Parks page publishes the full 2026 date-by-date lineup and times. Each actual performance is represented separately.
NYC-2026-MN-000281,GOLDEN-HOUR-GREELEY-2026,Golden Hour at Greeley Square Park — Jalopy Theatre,Confirmed,Annual / Returning,Unknown,Outdoor Concert,Sunset music series,2026-09-17,2026-09-17,Thursday,19:00,20:30,Official NYC Parks schedule; September 3 and September 24 were listed as no-show dates and are excluded.,Manhattan,Midtown South,Greeley Square Park,"Broadway between West 32nd and West 33rd Streets, New York, NY 10001",Broadway,West 32nd Street,West 33rd Street,Unknown,10001,Unknown,Unknown,https://www.google.com/maps/search/?api=1&query=Broadway+between+West+32nd+and+West+33rd+Streets%2C+New+York%2C+NY+10001,https://maps.apple.com/?q=Broadway+between+West+32nd+and+West+33rd+Streets%2C+New+York%2C+NY+10001,Unknown,Unknown,Unknown,Free,Unknown,Unknown,Medium to large,4,3,Performance opening through sunset and blue hour,"Live musicians, audience, Midtown streetscape, sunset light and public-space use",The series is explicitly scheduled around sunset; strong ambient light and skyline context.,Stage and plaza lighting become prominent after sunset.,Unknown,Follow FAA rules and NYC launch/landing restrictions; event-specific authorization unknown,Yes,No,No,No,No,No,34th Street Partnership with cultural partners,https://www.nycgovparks.org/events/2026/10/08/golden-hour-at-greeley-square-park,Unknown,Unknown,Unknown,https://www.nycgovparks.org/events/2026/10/08/golden-hour-at-greeley-square-park,Unknown,Unknown,High,2026-07-16,Official NYC Parks page publishes the full 2026 date-by-date lineup and times. Each actual performance is represented separately.
